case_id,text,source,label_triage,red_flags_gold,target_panic_score
TR_CRIT_00454,çocuğum yanlış ilaç içti! zehirlenmiş olabilir! yardım!,synthetic_tr_final,CRITICAL,1,0.67
TR_URG_00320,zehirlenmiş olabilir kontrol istiyorum,synthetic_tr_final,URGENT,0,0.47
TR_URG_00321,Nefes nefes kaldım. Yardım lazım.,synthetic_tr_final,URGENT,0,0.42
TR_URG_00322,"Ateş var, 41 derece. Nefes alırken batma hissi var.",synthetic_tr_final,URGENT,0,0.43
TR_URG_00323,"Merhaba, başım çok acıyor. Gözüm kararıyor. Çok kötüyüm.",synthetic_tr_final,URGENT,0,0.48
TR_MON_00107,Aşı ihtiyacım var mı? Tavsiye verir misin?,synthetic_tr_final,NON_URGENT,0,0.25
TR_CRIT_00455,Trafik kazası! Birçok yaralı! Ambulans lazım!,synthetic_tr_final,CRITICAL,1,0.82
TR_MON_00108,"Alo, başım agriyor. Normal ilaçla geçer sanırım.",synthetic_tr_final,NON_URGENT,0,0.34
TR_URG_00324,"Bir anda bayildi ama sonra gozunu acti, yine de kotu.",synthetic_tr_final,URGENT,0,0.57
TR_CRIT_00456,göğsüm çok kötü sıkışıyor! nefes alamiyom! yardım edin!,synthetic_tr_final,CRITICAL,1,0.75
TR_CRIT_00457,"Şey, doktor lazım! Kardeşim bilincini kaybetti!",synthetic_tr_final,CRITICAL,1,0.65
TR_CRIT_00458,"Merhaba, kalp atışım çok hızlı! ölüyorum! Yardım!",synthetic_tr_final,CRITICAL,1,0.8
TR_CRIT_00459,Yaşlı bir adam ağır yaralı! Kan var! Acil yardım!,synthetic_tr_final,CRITICAL,1,0.66
TR_CRIT_00460,"Lütfen, yaaaardım! Nefes alamıyorum!",synthetic_tr_final,CRITICAL,1,0.8
TR_URG_00325,Önümde biri yere düştü. Kalkamıyor ve çok acıyor diyor.,synthetic_tr_final,URGENT,0,0.43
TR_URG_00326,Annem yaralandı. Kan fışkırıyor. Hemen gelmesini istiyorum.,synthetic_tr_final,URGENT,0,0.58
TR_CRIT_00461,Bir kadın fenalaştı ve nefes almıyor! Çabuk gelin!,synthetic_tr_final,CRITICAL,1,0.68
TR_URG_00327,"Kolumun üstüne düştüm, çok acıyor ama kanama yok.",synthetic_tr_final,URGENT,0,0.55
TR_CRIT_00462,Kardeşim yere yığıldı! Baygın! Hemen ambulans gönderin!,synthetic_tr_final,CRITICAL,1,0.69
TR_CRIT_00463,Arkadaşım kan kusuyor! Çok kötü durumda! Acil yardım!,synthetic_tr_final,CRITICAL,1,0.79
TR_CRIT_00464,Göğsüm çok kötü sıkışıyor! Nefes alamıyorum! Yardım edin!,synthetic_tr_final,CRITICAL,1,0.79
TR_CRIT_00465,"Şey, silah var! fenalaştı! Çok tehlikeli!",synthetic_tr_final,CRITICAL,1,0.82
TR_URG_00328,Bir kadın ayağını burktu. Kan fışkırıyor. Hemen gelmesini istiyorum.,synthetic_tr_final,URGENT,0,0.54
TR_URG_00329,Bir kişi baygın gibi oldu ama şimdi gözünü açtı.,synthetic_tr_final,URGENT,0,0.43
TR_URG_00330,Göğsümde baskı var. Nefes darlığı başladı.,synthetic_tr_final,URGENT,0,0.65
TR_URG_00331,"Bakar mısınız, annem yaralandı. Hareket etmekte hareket edemiyor.",synthetic_tr_final,URGENT,0,0.5
TR_URG_00332,Arkadaşım kolunu kırdı. Kan fışkırıyor. Hemen gelmesini istiyorum.,synthetic_tr_final,URGENT,0,0.52
TR_CRIT_00466,Kaaaaan! Çoooook kan!,synthetic_tr_final,CRITICAL,1,0.73
TR_URG_00333,zehirlenmiş olabilir. kontrol istiyorum.,synthetic_tr_final,URGENT,0,0.65
TR_CRIT_00467,Çocuğum yanlış ilaç içti! Zehirlenmiş olabilir! Yardım!,synthetic_tr_final,CRITICAL,1,0.66
TR_URG_00334,"Bakar mısınız, bir kişi baygın gibi oldu ama şimdi gözünü açtı.",synthetic_tr_final,URGENT,0,0.49
TR_MON_00109,"Lütfen, hafif öksürük var. Dinlenince geçebilir.",synthetic_tr_final,NON_URGENT,0,0.3
TR_MON_00110,"Lütfen, bugün biraz yorgunum. Uykusuzluktan olabilir.",synthetic_tr_final,NON_URGENT,0,0.38
TR_URG_00335,nefes nefes kaldım. yardım lazım.,synthetic_tr_final,URGENT,0,0.56
TR_CRIT_00468,yaşlı bir adam ağır yaralı! kan var! acil yardım!,synthetic_tr_final,CRITICAL,1,0.73
TR_CRIT_00469,Doktor lazım! Hasta bilincini kaybetti!,synthetic_tr_final,CRITICAL,1,0.66
TR_CRIT_00470,Biri vuruldu! Çok kanıyor! Ambulans gönderin!,synthetic_tr_final,CRITICAL,1,0.72
TR_CRIT_00471,Annem kan kusuyor! Çok kötü durumda! Acil yardım!,synthetic_tr_final,CRITICAL,1,0.81
TR_URG_00336,Kasığımda çok acıyor. Oturmakta zorlanıyorum.,synthetic_tr_final,URGENT,0,0.51
TR_CRIT_00472,aciiiiil! ölüyorummmmm!,synthetic_tr_final,CRITICAL,1,0.81
TR_MON_00111,"Bakar mısınız, kolumda hafif ağrı var. Kas krampı olabilir.",synthetic_tr_final,NON_URGENT,0,0.3
TR_CRIT_00473,"Alo, yardım Yardım Yardım! Baygın yatıyor!",synthetic_tr_final,CRITICAL,1,0.8
TR_URG_00337,Eşim başını çarptı. Kan fışkırıyor. Hemen gelmesini istiyorum.,synthetic_tr_final,URGENT,0,0.42
TR_URG_00338,"Biri yere düştü, başını çarptı ve sersemledi.",synthetic_tr_final,URGENT,0,0.52
TR_CRIT_00474,Aciiiiil! Ölüyorummmmm!,synthetic_tr_final,CRITICAL,1,0.85
TR_URG_00339,Bir kişi baygın gibi oldu ama şimdi gözünü açtı.,synthetic_tr_final,URGENT,0,0.56
TR_MON_00112,Bugün biraz yorgunum. Uykusuzluktan olabilir.,synthetic_tr_final,NON_URGENT,0,0.38
TR_CRIT_00475,Kurtarın Kurtarın Kurtarın Kurtarın!,synthetic_tr_final,CRITICAL,1,0.74
TR_CRIT_00476,Çocuğum nefes alamıyor! Morardı! Ambulans lazım!,synthetic_tr_final,CRITICAL,1,0.79
TR_URG_00340,"merhaba, zehirlenmiş olabilir. kontrol istiyorum.",synthetic_tr_final,URGENT,0,0.4
TR_URG_00341,Bir kişi baygın gibi oldu ama şimdi gözünü açtı.,synthetic_tr_final,URGENT,0,0.43
TR_URG_00342,Bir adam sert düştü. Hareket etmekte ayağa kalkamıyor.,synthetic_tr_final,URGENT,0,0.44
TR_URG_00343,Nefes nefes kaldım. Yardım lazım.,synthetic_tr_final,URGENT,0,0.49
TR_CRIT_00477,Doktor lazım! Babam bilincini kaybetti!,synthetic_tr_final,CRITICAL,1,0.84
TR_CRIT_00478,Yaaaardım! Hava alamıyorum! Yardım edin!,synthetic_tr_final,CRITICAL,1,0.74
TR_URG_00344,"Alo, nefes darlığı var. Konuşurken zorlanıyor.",synthetic_tr_final,URGENT,0,0.41
TR_CRIT_00479,Kalp atışım çok hızlı! bayıldı! Yardım!,synthetic_tr_final,CRITICAL,1,0.81
TR_MON_00113,"Alo, kolumda hafif ağrı var. Kas krampı olabilir.",synthetic_tr_final,NON_URGENT,0,0.29
TR_URG_00345,"Kolumun üstüne düştüm, çok acıyor ama kanama yok.",synthetic_tr_final,URGENT,0,0.54
TR_URG_00346,Zehirlenmiş olabilir. Kontrol istiyorum.,synthetic_tr_final,URGENT,0,0.57
TR_URG_00347,Alerjik reaksiyon olabilir. Yüzüm şişti. zorluk çekiyor.,synthetic_tr_final,URGENT,0,0.42
TR_URG_00348,Kasığımda batma hissi var. Oturmakta zorlanıyorum.,synthetic_tr_final,URGENT,0,0.58
TR_URG_00349,Zehirlenmiş olabilir. Kontrol istiyorum.,synthetic_tr_final,URGENT,0,0.42
TR_CRIT_00480,Nefes darlığı çok arttı! Yığıldım! Yardım edin!,synthetic_tr_final,CRITICAL,1,0.68
TR_CRIT_00481,Yaşlı bir adam fenalaştı ve nefes almıyor! Çabuk gelin!,synthetic_tr_final,CRITICAL,1,0.65
TR_URG_00350,Kasığımda ağrı oluyor. Oturmakta zorlanıyorum.,synthetic_tr_final,URGENT,0,0.44
TR_MON_00114,Spor yaparken nelere dikkat etmeliyim?,synthetic_tr_final,NON_URGENT,0,0.2
TR_CRIT_00482,Yaşlı bir adam yere yığıldı! Baygın! Hemen ambulans gönderin!,synthetic_tr_final,CRITICAL,1,0.8
TR_MON_00115,Bugün biraz yorgunum. Uykusuzluktan olabilir.,synthetic_tr_final,NON_URGENT,0,0.16
TR_URG_00351,"Ateş var, 39 derece. Nefes alırken batma hissi var.",synthetic_tr_final,URGENT,0,0.48
TR_CRIT_00483,Yardım Yardım Yardım! Kalp atışı yok!,synthetic_tr_final,CRITICAL,1,0.79
TR_URG_00352,"Ateş var, 41 derece. Nefes alırken ağrı oluyor.",synthetic_tr_final,URGENT,0,0.43
TR_URG_00353,Arkadaşım yaralandı. Kan fışkırıyor. Hemen gelmesini istiyorum.,synthetic_tr_final,URGENT,0,0.49
TR_URG_00354,"Ateş var, 40 derece. Nefes alırken batma hissi var.",synthetic_tr_final,URGENT,0,0.45
TR_CRIT_00484,Hemen Hemen Hemen Hemen!,synthetic_tr_final,CRITICAL,1,0.71
TR_CRIT_00485,yaaaardım! nefes alamıyorum!,synthetic_tr_final,CRITICAL,1,0.68
TR_CRIT_00486,Önümde biri yere düştü ve baygın yatıyor! Hemen gelin!,synthetic_tr_final,CRITICAL,1,0.82
TR_URG_00355,"Bakar mısınız, önümde biri yere dustu. Kalkamıyor ve çok acıyor diyor.",synthetic_tr_final,URGENT,0,0.55
TR_MON_00116,Başım ağrıyor. Normal ilaçla geçer sanırım.,synthetic_tr_final,NON_URGENT,0,0.28
TR_MON_00117,Başım ağrıyor. Normal ilaçla geçer sanırım.,synthetic_tr_final,NON_URGENT,0,0.12
TR_CRIT_00487,Çocuğum fenalaştı ve nefes almıyor! Çabuk gelin!,synthetic_tr_final,CRITICAL,1,0.8
TR_CRIT_00488,"Merhaba, aciiiiil! Ölüyorummmmm!",synthetic_tr_final,CRITICAL,1,0.76
TR_CRIT_00489,Baygın biri var! Tepki vermiyor! Hemen gelin!,synthetic_tr_final,CRITICAL,1,0.79
TR_URG_00356,"Bakar mısınız, kasığımda yanma oluyor. Oturmakta zorlanıyorum.",synthetic_tr_final,URGENT,0,0.43
TR_CRIT_00490,"Lütfen, yardım yardım yardım! Acil acil acil!",synthetic_tr_final,CRITICAL,1,0.68
TR_URG_00357,Nefes darlığı var. Konuşurken zorlanıyor.,synthetic_tr_final,URGENT,0,0.54
TR_CRIT_00491,"Lütfen, çocuğum yanlış ilaç içti! Zehirlenmiş olabilir! Yardım!",synthetic_tr_final,CRITICAL,1,0.69
TR_CRIT_00492,Evde yangın var! Kurtarın! Çabuk!,synthetic_tr_final,CRITICAL,1,0.75
TR_CRIT_00493,Silah var! kanıyor! Cok tehlikeli!,synthetic_tr_final,CRITICAL,1,0.69
TR_URG_00358,"Alo, bir kadın kanıyor. Kan fışkırıyor. Hemen gelmesini istiyorum.",synthetic_tr_final,URGENT,0,0.56
TR_URG_00359,Göğüs ağrısı var. Hava almakta zorluk çekiyorum.,synthetic_tr_final,URGENT,0,0.64
TR_CRIT_00494,Arkadaşım ağır yaralı! Kan var! Acil yardım!,synthetic_tr_final,CRITICAL,1,0.7
TR_MON_00118,Beslenme danışmanı önerir misin? Sağlık için.,synthetic_tr_final,NON_URGENT,0,0.25
TR_CRIT_00495,Lütfen lütfen lütfen! Şimdi şimdi şimdi!,synthetic_tr_final,CRITICAL,1,0.7
TR_URG_00360,"Ateş var, 39 derece. Nefes alırken ağrı oluyor.",synthetic_tr_final,URGENT,0,0.46
TR_MON_00119,Ufak çizik aldım. Yüzeysel gibi görünüyor.,synthetic_tr_final,NON_URGENT,0,0.26
TR_CRIT_00496,Kardeşim yere yığıldı! Baygın! Hemen ambulans gönderin!,synthetic_tr_final,CRITICAL,1,0.76
TR_URG_00361,Canım çok aciyo. Özellikle bacağımda tarafımda ağrı var.,synthetic_tr_final,URGENT,0,0.57
TR_URG_00362,Bir adam yaralandı. Hareket etmekte ayağa kalkamıyor.,synthetic_tr_final,URGENT,0,0.53
TR_URG_00363,"Ateş var, 38 derece. Nefes alırken çok acıyor.",synthetic_tr_final,URGENT,0,0.41
TR_MON_00120,Bugün biraz yorgunum. Uykusuzluktan olabilir.,synthetic_tr_final,NON_URGENT,0,0.39
TR_URG_00364,"Alo, önümde biri yere düştü. Kalkamıyor ve çok acıyor diyor.",synthetic_tr_final,URGENT,0,0.56
TR_MON_00121,Bugün biraz yorgunum. Uykusuzluktan olabilir.,synthetic_tr_final,NON_URGENT,0,0.36
TR_MON_00122,Beslenme danışmanı önerir misin? Sağlık için.,synthetic_tr_final,NON_URGENT,0,0.15
TR_URG_00365,"Alo, dustum. Kolum çok ağrıyor ve şişti.",synthetic_tr_final,URGENT,0,0.48
TR_CRIT_00497,kalp atışı yok kalp atışı yok kalp atışı yok!,synthetic_tr_final,CRITICAL,1,0.74
TR_URG_00366,Düştüm. Kolum çok ağrıyor ve şişti.,synthetic_tr_final,URGENT,0,0.48
TR_CRIT_00498,"Alo, yaşlı bir kadın kan kusuyor! Çok kötü durumda! Acil yardım!",synthetic_tr_final,CRITICAL,1,0.83
TR_CRIT_00499,Baygın biri var! Tepki vermiyor! Hemen gelin!,synthetic_tr_final,CRITICAL,1,0.68
TR_CRIT_00500,Trafik kazası! Birçok yaralı! Ambulans lazım!,synthetic_tr_final,CRITICAL,1,0.74
TR_CRIT_00501,"Bakar mısınız, kurtarrrrın! Yaşlı bir kadın ölüyor!",synthetic_tr_final,CRITICAL,1,0.75
TR_CRIT_00502,Önümde biri yere düştü ve baygın yatıyor! Hemen gelin!,synthetic_tr_final,CRITICAL,1,0.7
TR_CRIT_00503,Yaaaardım! Nefes alamıyorum!,synthetic_tr_final,CRITICAL,1,0.75
TR_CRIT_00504,"Lütfen, trafik kazası! Birçok yaralı! Ambulans lazım!",synthetic_tr_final,CRITICAL,1,0.66
TR_CRIT_00505,Kurtarrrrın! Hava alamıyorum! Yardım edin!,synthetic_tr_final,CRITICAL,1,0.78
TR_CRIT_00506,Babam yere yığıldı! Baygın! Hemen ambulans gönderin!,synthetic_tr_final,CRITICAL,1,0.74
TR_CRIT_00507,Kurtarrrrın! Komşum nefes alamıyor!,synthetic_tr_final,CRITICAL,1,0.71
TR_MON_00123,Başım ağrıyor. Normal ilaçla geçer sanırım.,synthetic_tr_final,NON_URGENT,0,0.13
TR_URG_00367,"Kolumun üstüne düştüm, çok acıyor ama kanama yok.",synthetic_tr_final,URGENT,0,0.42
TR_URG_00368,Ağrı ağrı ağrı. Durmuyor. Tıbbi yardım lazım.,synthetic_tr_final,URGENT,0,0.61
TR_URG_00369,"Biri yere düştü, başını çarptı ve sersemledi.",synthetic_tr_final,URGENT,0,0.53
TR_MON_00124,Derimde kızarıklık var. Kaşıntılı ama ağrısız.,synthetic_tr_final,NON_URGENT,0,0.24
TR_CRIT_00508,Önümde biri yere düştü ve baygın yatıyor! Hemen gelin!,synthetic_tr_final,CRITICAL,1,0.84
TR_URG_00370,bir kişi baygın gibi oldu ama şimdi gözünü açtı,synthetic_tr_final,URGENT,0,0.56
TR_MON_00125,Midem biraz bozuk. Yemekten sonra başladı.,synthetic_tr_final,NON_URGENT,0,0.28
TR_CRIT_00509,Silah var! kanıyor! Çok tehlikeli!,synthetic_tr_final,CRITICAL,1,0.76
TR_CRIT_00510,yaaaardım! hava alamıyorum! yardım edin!,synthetic_tr_final,CRITICAL,1,0.84
TR_CRIT_00511,Nefes alamıyorum Nefes alamıyorum Nefes alamıyorum!,synthetic_tr_final,CRITICAL,1,0.68
TR_CRIT_00512,Yaaaardım! Nefes alamıyorum!,synthetic_tr_final,CRITICAL,1,0.68
TR_URG_00371,Bir kişi baygın gibi oldu ama şimdi gözünü açtı.,synthetic_tr_final,URGENT,0,0.4
TR_CRIT_00513,"Bakar mısınız, evde yangın var! Kurtarın! Çabuk!",synthetic_tr_final,CRITICAL,1,0.8
TR_URG_00372,"Merhaba, arkadaşım başını çarptı. Kan fışkırıyor. Hemen gelmesini istiyorum.",synthetic_tr_final,URGENT,0,0.56
TR_URG_00373,Kasığımda ağrı oluyor. Oturmakta zorlanıyorum.,synthetic_tr_final,URGENT,0,0.4
TR_CRIT_00514,"Yardim edin, annem nefes alamiyom diyo ve bayildi.",synthetic_tr_final,CRITICAL,1,0.77
TR_CRIT_00515,"şey, kaaaaan! çoooook kan!",synthetic_tr_final,CRITICAL,1,0.74
TR_CRIT_00516,Bilincini kaybetti Bilincini kaybetti Bilincini kaybetti!,synthetic_tr_final,CRITICAL,1,0.68
TR_CRIT_00517,Arkadaşım yere yığıldı! Baygın! Hemen ambulans gönderin!,synthetic_tr_final,CRITICAL,1,0.68
TR_CRIT_00518,"Şey, biri vuruldu! Çok kanıyor! Ambulans gönderin!",synthetic_tr_final,CRITICAL,1,0.82
TR_URG_00374,Önümde biri yere düştü. Kalkamıyor ve çok acıyor diyor.,synthetic_tr_final,URGENT,0,0.49
TR_URG_00375,"ateş var, 41 derece. nefes alırken ağrı oluyor.",synthetic_tr_final,URGENT,0,0.45
TR_CRIT_00519,Baygın biri var! Tepki vermiyor! Hemen gelin!,synthetic_tr_final,CRITICAL,1,0.81
TR_URG_00376,"Şey, bir kadın sert düştü. Kanama azaldı ama ağrısı sürüyor.",synthetic_tr_final,URGENT,0,0.44
TR_URG_00377,"Şey, alerjik reaksiyon olabilir. Yüzüm şişti. hareket edemiyor.",synthetic_tr_final,URGENT,0,0.4
TR_CRIT_00520,hemen hemen hemen hemen!,synthetic_tr_final,CRITICAL,1,0.81
TR_URG_00378,"Alo, başım çok acıyor. Gözüm kararıyor. Çok kötüyüm.",synthetic_tr_final,URGENT,0,0.52
TR_URG_00379,"Lütfen, göğsümde baskı var. Nefes darlığı başladı.",synthetic_tr_final,URGENT,0,0.5
TR_URG_00380,alerjik reaksiyon olabilir. yüzüm şişti. hareket edemiyor.,synthetic_tr_final,URGENT,0,0.47
TR_MON_00126,Başım ağrıyor ama dinlenince geçecek gibi.,synthetic_tr_final,NON_URGENT,0,0.16
TR_CRIT_00521,"Lütfen, evde yangın var! Kurtarın! Çabuk!",synthetic_tr_final,CRITICAL,1,0.69
TR_CRIT_00522,Biri vuruldu! Cok kanıyor! Ambulans gönderin!,synthetic_tr_final,CRITICAL,1,0.66
TR_CRIT_00523,Silah var! fenalasti! Çok tehlikeli!,synthetic_tr_final,CRITICAL,1,0.77
TR_MON_00127,Bugün biraz yorgunum. Uykusuzluktan olabilir.,synthetic_tr_final,NON_URGENT,0,0.16
TR_URG_00381,"Kolumun üstüne düştüm, çok acıyor ama kanama yok.",synthetic_tr_final,URGENT,0,0.49
TR_CRIT_00524,Çocuğum yanlış ilaç içti! Zehirlenmiş olabilir! Yardım!,synthetic_tr_final,CRITICAL,1,0.71
TR_CRIT_00525,Babam ağır yaralı! Kan var! Acil yardım!,synthetic_tr_final,CRITICAL,1,0.8
TR_MON_00128,Spor yaparken nelere dikkat etmeliyim?,synthetic_tr_final,NON_URGENT,0,0.39
TR_MON_00129,Ufak çizik aldım. Yüzeysel gibi görünüyor.,synthetic_tr_final,NON_URGENT,0,0.37
TR_CRIT_00526,Baygın yatıyor Baygın yatıyor Baygın yatıyor!,synthetic_tr_final,CRITICAL,1,0.77
TR_MON_00130,Aşı ihtiyacım var mı? Tavsiye verir misin?,synthetic_tr_final,NON_URGENT,0,0.1
TR_CRIT_00527,"Merhaba, çocuğum yanlış ilaç içti! Zehirlenmiş olabilir! Yardım!",synthetic_tr_final,CRITICAL,1,0.69
TR_URG_00382,göğüs ağrısı var hava almakta zorluk çekiyorum,synthetic_tr_final,URGENT,0,0.52
TR_URG_00383,Göğsümde baskı var. Nefes darlığı başladı.,synthetic_tr_final,URGENT,0,0.63
TR_URG_00384,"Lütfen, kolumun üstüne dustum, çok acıyor ama kanama yok.",synthetic_tr_final,URGENT,0,0.47
TR_CRIT_00528,Göğsüm çok kötü sıkışıyor! Nefes alamıyorum! Yardım edin!,synthetic_tr_final,CRITICAL,1,0.72
TR_CRIT_00529,"Şey, hemen hemen hemen! Çabuk çabuk!",synthetic_tr_final,CRITICAL,1,0.74
TR_CRIT_00530,Kalp atışım çok hızlı! ölüyor! Yardım!,synthetic_tr_final,CRITICAL,1,0.72
TR_URG_00385,Önümde biri yere düştü. Kalkamıyor ve çok acıyor diyor.,synthetic_tr_final,URGENT,0,0.46
TR_URG_00386,"kolumun üstüne düştüm, cok aciyo ama kanama yok.",synthetic_tr_final,URGENT,0,0.51
TR_URG_00387,Komşum travma geçirdi. Kanama azaldı ama ağrısı sürüyor.,synthetic_tr_final,URGENT,0,0.49
TR_URG_00388,Kasığımda çok acıyor. Oturmakta zorlanıyorum.,synthetic_tr_final,URGENT,0,0.58
TR_URG_00389,alerjik reaksiyon olabilir. yüzüm şişti. ayağa kalkamıyor.,synthetic_tr_final,URGENT,0,0.57
TR_CRIT_00531,nefes darlığı çok arttı! yığıldım! yardım edın!,synthetic_tr_final,CRITICAL,1,0.85
TR_URG_00390,Annem yaralandı. Hareket etmekte hareket edemiyor.,synthetic_tr_final,URGENT,0,0.63
TR_CRIT_00532,yardım yardım yardım! acil acil acil!,synthetic_tr_final,CRITICAL,1,0.75
TR_CRIT_00533,Kan var! Kardeşim nefes almıyor! Lütfen gelin!,synthetic_tr_final,CRITICAL,1,0.82
TR_URG_00391,Başım çok acıyor. Gözüm kararıyor. Çok kötüyüm.,synthetic_tr_final,URGENT,0,0.57
TR_CRIT_00534,Önümde biri yere düştü ve baygın yatıyor! Hemen gelin!,synthetic_tr_final,CRITICAL,1,0.71
TR_URG_00392,"Şey, babam travma geçirdi. Hareket etmekte ayağa kalkamıyor.",synthetic_tr_final,URGENT,0,0.51
TR_CRIT_00535,Kardeşim fenalaştı ve nefes almıyor! Çabuk gelin!,synthetic_tr_final,CRITICAL,1,0.7
TR_URG_00393,"Şey, alerjik reaksiyon olabilir. Yüzüm şişti. zorluk çekiyor.",synthetic_tr_final,URGENT,0,0.42
TR_CRIT_00536,"Alo, aciiiiil! Ölüyorummmmm!",synthetic_tr_final,CRITICAL,1,0.69
TR_CRIT_00537,"Alo, kan var! Kardeşim bıçaklandı! Lütfen gelin!",synthetic_tr_final,CRITICAL,1,0.83
TR_URG_00394,merhaba göğsümde baskı var nefes darlığı başladı,synthetic_tr_final,URGENT,0,0.43
TR_URG_00395,"Şey, biri yere düştü, başını çarptı ve sersemledi.",synthetic_tr_final,URGENT,0,0.52
TR_CRIT_00538,Yaaaardım! Babam ölüyor!,synthetic_tr_final,CRITICAL,1,0.73
TR_URG_00396,Kasığımda ağrı oluyor. Oturmakta zorlanıyorum.,synthetic_tr_final,URGENT,0,0.42
TR_CRIT_00539,Biri vuruldu! Çok kanıyor! Ambulans gönderin!,synthetic_tr_final,CRITICAL,1,0.66
TR_URG_00397,Bir kişi baygın gibi oldu ama şimdi gözünü açtı.,synthetic_tr_final,URGENT,0,0.51
TR_URG_00398,Kasığımda çok acıyor. Oturmakta zorlanıyorum.,synthetic_tr_final,URGENT,0,0.43
TR_CRIT_00540,bir adam kan kusuyor! çok kötü durumda! acil yardım!,synthetic_tr_final,CRITICAL,1,0.74
TR_CRIT_00541,Aciiiiil! Ölüyorummmmm!,synthetic_tr_final,CRITICAL,1,0.85
TR_MON_00131,Kolumda hafif ağrı var. Kas krampı olabilir.,synthetic_tr_final,NON_URGENT,0,0.1
TR_URG_00399,Zehirlenmiş olabilir. Kontrol istiyorum.,synthetic_tr_final,URGENT,0,0.6
TR_CRIT_00542,silah var! nefes almıyor! cok tehlikeli!,synthetic_tr_final,CRITICAL,1,0.67
TR_URG_00400,Eşim sert düştü. Kanama azaldı ama ağrısı sürüyor.,synthetic_tr_final,URGENT,0,0.48
TR_URG_00401,"Alo, annem başını çarptı. Kan fışkırıyor. Hemen gelmesini istiyorum.",synthetic_tr_final,URGENT,0,0.55
TR_CRIT_00543,Göğsüm çok kötü sıkışıyor! Nefes alamıyorum! Yardım edin!,synthetic_tr_final,CRITICAL,1,0.75
TR_URG_00402,"Kolumun üstüne düştüm, çok acıyor ama kanama yok.",synthetic_tr_final,URGENT,0,0.55
TR_URG_00403,"Alo, kolumun üstüne düştüm, çok acıyor ama kanama yok.",synthetic_tr_final,URGENT,0,0.49
TR_URG_00404,Alerjik reaksiyon olabilir. Yüzüm şişti. zor nefes alıyor.,synthetic_tr_final,URGENT,0,0.47
TR_CRIT_00544,"Bakar mısınız, yaaaardım! Nefes alamıyorum!",synthetic_tr_final,CRITICAL,1,0.82
TR_MON_00132,"Lütfen, başım ağrıyor. Normal ilaçla geçer sanırım.",synthetic_tr_final,NON_URGENT,0,0.17
TR_CRIT_00545,"Alo, göğsüm çok kötü sıkışıyor! Nefes alamıyorum! Yardım edin!",synthetic_tr_final,CRITICAL,1,0.72
TR_URG_00405,Komşum sert düştü. Hareket etmekte zorluk çekiyor.,synthetic_tr_final,URGENT,0,0.51
TR_CRIT_00546,Hemen Hemen Hemen! Baygın yatıyor!,synthetic_tr_final,CRITICAL,1,0.76
TR_URG_00406,"Lütfen, babam fenalaştı. Şu an oturuyor ama iyi görünmüyor.",synthetic_tr_final,URGENT,0,0.62
TR_CRIT_00547,nefes darlığı çok arttı! yığıldım! yardım edın!,synthetic_tr_final,CRITICAL,1,0.67
TR_CRIT_00548,Lütfen lütfen lütfen! Şimdi şimdi şimdi!,synthetic_tr_final,CRITICAL,1,0.72
TR_MON_00133,Hafif öksürük var. Dinlenince geçebilir.,synthetic_tr_final,NON_URGENT,0,0.15
TR_CRIT_00549,nefes darlığı çok arttı! yığıldım! yardım edin!,synthetic_tr_final,CRITICAL,1,0.71
TR_URG_00407,Ağrı ağrı ağrı. Durmuyor. Tıbbi yardım lazım.,synthetic_tr_final,URGENT,0,0.54
TR_MON_00134,"Ne yaptığımı bilmiyorum demiyorum, sadece biraz halsizim.",synthetic_tr_final,NON_URGENT,0,0.26
TR_CRIT_00550,Kan var! Bir kadın vuruldu! Lütfen çabuk!,synthetic_tr_final,CRITICAL,1,0.76
TR_MON_00135,Bisikletten yavaşça düştüm. Hafif ağrı var ama iyiyim.,synthetic_tr_final,NON_URGENT,0,0.26
TR_URG_00408,lütfen ateş var 39 derece. nefes alırken ağrı oluyor.,synthetic_tr_final,URGENT,0,0.55
TR_URG_00409,Nefes nefes kaldım. Yardım lazım.,synthetic_tr_final,URGENT,0,0.47
