id,file_name,title,date,state,civilian_initiated,deaths,potential_death,false_alarm,text_raw,text_clean,label_category_suggested,label_triage_suggested,red_flags_suggested,category_hits,triage_hits,suggestion_confidence,label_category_gold,label_triage_gold,red_flags_gold,reviewed_by,review_notes
211,call_211.mp3,SWATing call,2/12,Florida,1.0,0.0,0.0,1.0,"SWATing call – In Feb. 2012 a male call the non-emergency number for the Sarasota County (Fla.) sheriff and told a dispatcher he had murdered his parents, had a bomb and was suicidal. He also gave a name and cellular telephone number. Deputies learned the all the information was false—except the cellular number and name.","swating call – in feb. 2012 a male call the non-emergency number for the sarasota county (fla.) sheriff and told a dispatcher he had murdered his parents, had a bomb and was suicidal. he also gave a name and cellular telephone number. deputies learned the all the information was false—except the cellular number and name.",fire,NON_URGENT,0,bomb,,0.8,fire,NON_URGENT,0,,
212,call_212.mp3,Suicidal caller,2/12,Oregon,1.0,1.0,1.0,0.0,"Suicidal caller – In Feb. 2012 Brad Morgan dialed 911 from a Portland (Ore.) building to say he’d just robbed someone at knifepoint, had a gun and was suicidal. The dispatcher talked to him for 20 minutes until officers found him. He hung up, and was later shot after brandishing a replica firearm at officers.","suicidal caller – in feb. 2012 brad morgan dialed 911 from a portland (ore.) building to say he’d just robbed someone at knifepoint, had a gun and was suicidal. the dispatcher talked to him for 20 minutes until officers found him. he hung up, and was later shot after brandishing a replica firearm at officers.",fire,CRITICAL,1,fire,,0.99,fire,CRITICAL,1,,
213,call_213.mp3,Home invasion shooting,3/12,Utah,1.0,1.0,1.0,0.0,"Home invasion shooting – In March 2012 a burglary suspect encountered the occupants of a Springville (Utah) home, and the homeowner shot and killed the man. The female occupant dialed 911 for help.","home invasion shooting – in march 2012 a burglary suspect encountered the occupants of a springville (utah) home, and the homeowner shot and killed the man. the female occupant dialed 911 for help.",crime,CRITICAL,1,"burglary, shooting, shot, suspect",shooting,0.99,crime,CRITICAL,1,,
214,call_214.mp3,Daytime burglary,3/12,Michigan,1.0,0.0,0.0,0.0,"Daytime burglary – In March 2012 a burglar tried to gain entry to a Harper Woods (Mich.) home, but there were 3 children inside because of a half-day of school. A 10 year-old girl dialed 911 for help and reached 17-year veteran dispatcher Barb Skalba. Police arrived within 3½ minutes and apprehended two teens running from the house.","daytime burglary – in march 2012 a burglar tried to gain entry to a harper woods (mich.) home, but there were 3 children inside because of a half-day of school. a 10 year-old girl dialed 911 for help and reached 17-year veteran dispatcher barb skalba. police arrived within 3½ minutes and apprehended two teens running from the house.",crime,URGENT,0,burglary,,0.6,crime,URGENT,0,,
215,call_215.mp3,Overdose &amp; 5 year-old,3/12,Ohio,1.0,0.0,1.0,0.0,"Overdose &amp; 5 year-old – In March 2012 a 5 year-old Akron (Ohio) boy dialed 911 after his mother overdosed on heroin and was unconscious for several hours. In the meantime, the boy had to take care of his 2 year-old brother, and was concerned that he hadn’t properly prepared the baby’s formula.","overdose &amp; 5 year-old – in march 2012 a 5 year-old akron (ohio) boy dialed 911 after his mother overdosed on heroin and was unconscious for several hours. in the meantime, the boy had to take care of his 2 year-old brother, and was concerned that he hadn’t properly prepared the baby’s formula.",medical,CRITICAL,1,"unconscious, overdose",unconscious,0.8,medical,CRITICAL,1,,
216,call_216.mp3,Murder 911,3/12,Florida,1.0,1.0,0.0,0.0,"Murder 911 – In March 2012 a Hillsborough County (Fla.) man dialed 911 to report he had shot his ill wife, saying he couldn’t stand to see her suffer. Randall Willis was arrested for 2nd-degree murder.","murder 911 – in march 2012 a hillsborough county (fla.) man dialed 911 to report he had shot his ill wife, saying he couldn’t stand to see her suffer. randall willis was arrested for 2nd-degree murder.",crime,CRITICAL,0,"shot, murder",,0.85,crime,CRITICAL,0,,
217,call_217.mp3,Walmart gun incident,3/12,Oklahoma,1.0,0.0,1.0,0.0,"Walmart gun incident – In March 2012 a man entered a Muskogee (Okla.) Walmart, went to the rear sporting goods section, grabbed a long-rifle and tried to load it. Several people dialed 911 for help. The guns had trigger locks and the man was arrested by arriving officers.","walmart gun incident – in march 2012 a man entered a muskogee (okla.) walmart, went to the rear sporting goods section, grabbed a long-rifle and tried to load it. several people dialed 911 for help. the guns had trigger locks and the man was arrested by arriving officers.",crime,CRITICAL,1,gun,,0.8,crime,CRITICAL,1,,
218,call_218.mp3,Home invasion,3/12,Oklahoma,1.0,1.0,1.0,0.0,"Home invasion – In March 2012 a Tulsa (Okla.) man wanted for questioning in the death of his girlfriend broke into an occupied home two days later and confronted the elderly couple. The couple’s son arrived at the home, saw the suspect talking to his parents, and then dialed 911. Police arrived, shot and killed the Phillip Doll. Investigators have no explanation of why he picked the home or his motive for being there.","home invasion – in march 2012 a tulsa (okla.) man wanted for questioning in the death of his girlfriend broke into an occupied home two days later and confronted the elderly couple. the couple’s son arrived at the home, saw the suspect talking to his parents, and then dialed 911. police arrived, shot and killed the phillip doll. investigators have no explanation of why he picked the home or his motive for being there.",crime,CRITICAL,1,"shot, suspect",,0.99,crime,CRITICAL,1,,
219,call_219.mp3,Small plan crashes,3/12,Colorado,1.0,2.0,1.0,0.0,"Small plan crashes – In March 2012 two small planes collided in the skies over Longmont (Colo.), and both then crashed. Two men in one plan were killed, but a woman flying the second airplane survived. The two separate crash scenes generated separate 911 calls.","small plan crashes – in march 2012 two small planes collided in the skies over longmont (colo.), and both then crashed. two men in one plan were killed, but a woman flying the second airplane survived. the two separate crash scenes generated separate 911 calls.",other,CRITICAL,1,,crash,0.99,other,CRITICAL,1,,
220,call_220.mp3,Amber Alert,3/12,Ohio,1.0,0.0,1.0,0.0,"Amber Alert – In March 2012 a Cleveland (Ohio) woman dialed 911 to say she saw a man and child profiled in an Amber Alert. The child had been taken about 24 hours earlier by someone known to the family, but the motive for the abduction is unclear. Police arrived during the 911 call and recovered the 4 year-old child and arrested the man.","amber alert – in march 2012 a cleveland (ohio) woman dialed 911 to say she saw a man and child profiled in an amber alert. the child had been taken about 24 hours earlier by someone known to the family, but the motive for the abduction is unclear. police arrived during the 911 call and recovered the 4 year-old child and arrested the man.",other,CRITICAL,1,,,0.55,other,CRITICAL,1,,
221,call_221.mp3,Interstate accident,3/12,Wisconsin,1.0,1.0,1.0,0.0,"Interstate accident – In March 2012 a big-rig crashed into a stopped van on I-94 near Raymond (Wisc.), killing one man and injuring several others. Six people dialed 911 to report the incident.","interstate accident – in march 2012 a big-rig crashed into a stopped van on i-94 near raymond (wisc.), killing one man and injuring several others. six people dialed 911 to report the incident.",other,CRITICAL,1,,crash,0.99,other,CRITICAL,1,,
222,call_222.mp3,DUI caller,3/12,Iowa,1.0,0.0,1.0,0.0,"DUI caller – In March 2012 a 15 year-old dialed 911 in Oxford (Iowa) to report he was in a car being driven by his drunken mother, and wanted police to intervene. Lori Anne Becicka was audible in the background of the call. She eventually pulled over into a parking lot where a Johnson County sheriff’s deputy was parked, and was arrested (.235 BA).","dui caller – in march 2012 a 15 year-old dialed 911 in oxford (iowa) to report he was in a car being driven by his drunken mother, and wanted police to intervene. lori anne becicka was audible in the background of the call. she eventually pulled over into a parking lot where a johnson county sheriff’s deputy was parked, and was arrested (.235 ba).",other,CRITICAL,1,,,0.55,other,CRITICAL,1,,
223,call_223.mp3,Child with gun,3/12,Utah,1.0,1.0,1.0,0.0,"Child with gun – In April 2012 a 15 year-old autistic boy in Magna (Utah) took his father’s gun and bullet-resistant vest and left the house as his mother dialed 911 for police. The boy fired at arriving officers, and about 30 minutes later was shot and killed by officers as he fired at them.","child with gun – in april 2012 a 15 year-old autistic boy in magna (utah) took his father’s gun and bullet-resistant vest and left the house as his mother dialed 911 for police. the boy fired at arriving officers, and about 30 minutes later was shot and killed by officers as he fired at them.",fire,CRITICAL,1,fire,,0.99,fire,CRITICAL,1,,
224,call_224.mp3,Courthouse shooting,3/12,Washington,1.0,0.0,1.0,0.0,"Courthouse shooting – In April 2012 a man entered the Grays Harbor (Wash.) courthouse, stabbed a judge and shot a correctional officer before escaping. Two people dialed 911 for help from the courthouse.","courthouse shooting – in april 2012 a man entered the grays harbor (wash.) courthouse, stabbed a judge and shot a correctional officer before escaping. two people dialed 911 for help from the courthouse.",crime,CRITICAL,1,"shooting, shot, stab",shooting,0.8,crime,CRITICAL,1,,
225,call_225.mp3,Murder-suicide,3/12,Michigan,1.0,3.0,1.0,0.0,"Murder-suicide – In April 2012 a 19 year-old Livonia (Mich.) man killed his ex-girlfriend’s then-boyfriend, then fatally shot himself. Desiree Staperfene dialed 911 to report the incident, not realizing that Brian White had also killed her mother in another room. White held Staperfene hostage after killing her boyfriend, and then shot himself.","murder-suicide – in april 2012 a 19 year-old livonia (mich.) man killed his ex-girlfriend’s then-boyfriend, then fatally shot himself. desiree staperfene dialed 911 to report the incident, not realizing that brian white had also killed her mother in another room. white held staperfene hostage after killing her boyfriend, and then shot himself.",crime,CRITICAL,1,"shot, hostage, murder",,0.99,crime,CRITICAL,1,,
226,call_226.mp3,Murder,3/12,Ohio,1.0,2.0,1.0,0.0,Murder – In April 2012 a man entered a Brooklyn (Ohio) restaurant and shot and killed his wife and wounded his 10 year-old daughter. Kevin Allen was shot and killed by police when they confronted him inside the Cracker Barrel. Also listen to the 911 call made by the female,murder – in april 2012 a man entered a brooklyn (ohio) restaurant and shot and killed his wife and wounded his 10 year-old daughter. kevin allen was shot and killed by police when they confronted him inside the cracker barrel. also listen to the 911 call made by the female,crime,CRITICAL,1,"shot, murder",,0.99,crime,CRITICAL,1,,
227,call_227.mp3,Pursuit &amp; shooting,3/12,Maryland,1.0,0.0,1.0,0.0,"Pursuit &amp; shooting – In April 2012 a 911 caller reported a suspicious man at the rear of a nursing home in Somerset County (Md.), but the man fled in a vehicle when state police arrived. After an 18-minute chase the man was fatally shot by troopers when the suspect’s vehicle went off-road and became stuck in the mud.","pursuit &amp; shooting – in april 2012 a 911 caller reported a suspicious man at the rear of a nursing home in somerset county (md.), but the man fled in a vehicle when state police arrived. after an 18-minute chase the man was fatally shot by troopers when the suspect’s vehicle went off-road and became stuck in the mud.",crime,CRITICAL,1,"shooting, shot, suspect",shooting,0.8,crime,CRITICAL,1,,
