case_id,source,text_en,label_category_gold,label_triage_gold,red_flags_gold,input_quality,deaths,potential_death,false_alarm,state,date,sample_weight
fire_ur_en_0168,fire_synthetic_v1,"Trash can fire in the lobby, small but I don't have an extinguisher.",fire,URGENT,0,meaningful,,,,,,1.6
fire_nu_tr_0280,fire_synthetic_v1,"Komsumdan sigara kokusu geliyor, hafif duman gibi ama gorunmuyor. Acil degil. Panik etmiyorum.",fire,NON_URGENT,0,meaningful,,,,,,1.6
fire_nu_tr_0175,fire_synthetic_v1,"Carsafim utu yaparken az yandi biraz, atabilirim. Tehlike yok.",fire,NON_URGENT,0,meaningful,,,,,,1.6
fire_nu_en_0109,fire_synthetic_v1,"My vacuum smells a bit when running, is that normal? Under control I think.",fire,NON_URGENT,0,meaningful,,,,,,1.6
fire_cr_en_0031,fire_synthetic_v1,"Gas leak and I saw a spark, it may explode! Hurry! Just informing.",fire,CRITICAL,1,meaningful,,,,,,1.6
fire_nu_tr_0122,fire_synthetic_v1,"Aksam ocakta tavaya az biraz yag dustu, hemen kapak kapattim. Simdi iyi.",fire,NON_URGENT,0,meaningful,,,,,,1.6
fire_ur_tr_0062,fire_synthetic_v1,"Prizden kivilcim cikti, duman var hafif. Sigortayi kapattim ama endiseliyim. Panik etmiyorum.",fire,URGENT,0,meaningful,,,,,,1.6
fire_nu_tr_0164,fire_synthetic_v1,"Sokakta bir cop kutusunda hafif duman vardi, sondurdum su doktum.",fire,NON_URGENT,0,meaningful,,,,,,1.6
fire_ur_tr_0163,fire_synthetic_v1,"Bacadan cok duman cikiyor, komsularda panik. Alev henuz yok. Durum stabil.",fire,URGENT,0,meaningful,,,,,,1.6
fire_nu_en_0077,fire_synthetic_v1,"I tried burning an old box in the garage but I put it out, under control.",fire,NON_URGENT,0,meaningful,,,,,,1.6
fire_nu_tr_0133,fire_synthetic_v1,"Arkadasim sonucta bir mum yakti yanimda, akladi ama temizledim. Alev yok. Acelem yok.",fire,NON_URGENT,0,meaningful,,,,,,1.6
fire_nu_en_0267,fire_synthetic_v1,"My car exhaust made some smoke, wondering if I should see a mechanic.",fire,NON_URGENT,0,meaningful,,,,,,1.6
fire_nu_tr_0259,fire_synthetic_v1,"Yangin alarmi yanlislikla calisiyor, hassas galiba. Yanginciyi aramali miyim? Panik etmiyorum.",fire,NON_URGENT,0,meaningful,,,,,,1.6
fire_ur_en_0057,fire_synthetic_v1,"Fire alarm ringing, cause unclear, I smell light smoke in hallway. Just informing.",fire,URGENT,0,meaningful,,,,,,1.6
fire_ur_en_0059,fire_synthetic_v1,"Saw smoke at a gas station, warning others, could become big if it's a fire. Under control I think.",fire,URGENT,0,meaningful,,,,,,1.6
fire_ur_en_0075,fire_synthetic_v1,"Smoke smell spread in my building, I didn't see flames. Could be on my floor. Under control I think.",fire,URGENT,0,meaningful,,,,,,1.6
fire_ur_tr_0033,fire_synthetic_v1,"Cop kutusu yangini apartman holunde, kucuk ama yanimda sondurucu yok. Acelem yok.",fire,URGENT,0,meaningful,,,,,,1.6
fire_cr_tr_0005,fire_synthetic_v1,"Bina catisinda buyuk alev var, asagidaki daireler etkileniyor! Durum stabil.",fire,CRITICAL,1,meaningful,,,,,,1.6
fire_nu_tr_0258,fire_synthetic_v1,"Klimam biraz cizirdadi, elektrik kesildi hemen kapandi. Yangin yok.",fire,NON_URGENT,0,meaningful,,,,,,1.6
fire_ur_en_0108,fire_synthetic_v1,"Trash can fire in the lobby, small but I don't have an extinguisher. Stable for now.",fire,URGENT,0,meaningful,,,,,,1.6
fire_ur_en_0173,fire_synthetic_v1,"Neighbor's alarm is going off, no one answers the door.",fire,URGENT,0,meaningful,,,,,,1.6
fire_nu_tr_0286,fire_synthetic_v1,"Komsum odun sobasi kullaniyor, duman pencereme geliyor. Yangin yok. Kontrol altinda sanirim.",fire,NON_URGENT,0,meaningful,,,,,,1.6
fire_ur_tr_0066,fire_synthetic_v1,"Elektrik panosu ugulduyor ve koku var, bir seyler yaniyor galiba. Teskilata haber vermeliyim mi?",fire,URGENT,0,meaningful,,,,,,1.6
fire_ur_tr_0068,fire_synthetic_v1,"Komsumun evinden simdi alarm sesi geliyor, cevap vermedi kapiyi calisam. Durum stabil.",fire,URGENT,0,meaningful,,,,,,1.6
fire_nu_tr_0001,fire_synthetic_v1,Evimizin balkonunda mangal dumani var. Komsuyu haberdar ettim. Alev yok. Panik etmiyorum.,fire,NON_URGENT,0,meaningful,,,,,,1.6
fire_nu_en_0075,fire_synthetic_v1,"Ironing slightly scorched my sheet, I can toss it. No danger.",fire,NON_URGENT,0,meaningful,,,,,,1.6
fire_nu_en_0105,fire_synthetic_v1,"Lots of smoke from the chimney, haven't cleaned it in a year. No danger now. Stable for now.",fire,NON_URGENT,0,meaningful,,,,,,1.6
fire_nu_tr_0170,fire_synthetic_v1,"Mutfakta piyaz kizarttim yag siciradi, masa orortusu hafif simsekti. Temizliyorum simdi. Kontrol altinda sanirim.",fire,NON_URGENT,0,meaningful,,,,,,1.6
fire_nu_en_0108,fire_synthetic_v1,"I burned some toast on the stove, smell lingers. Opened windows. I'm not in a panic.",fire,NON_URGENT,0,meaningful,,,,,,1.6
fire_cr_tr_0006,fire_synthetic_v1,"Zayif duvarli depoda yangin, icinde kimyasal var! Acelem yok.",fire,CRITICAL,1,meaningful,,,,,,1.6
fire_ur_tr_0007,fire_synthetic_v1,"Camasir makinesi cigararken duman yapti, fisten cektim. Duman hala var.",fire,URGENT,0,meaningful,,,,,,1.6
fire_ur_en_0085,fire_synthetic_v1,"Left home and saw a spark at the outlet, can someone check? Just informing.",fire,URGENT,0,meaningful,,,,,,1.6
fire_ur_tr_0038,fire_synthetic_v1,"Komsumun evinden simdi alarm sesi geliyor, cevap vermedi kapiyi calisam. Kontrol altinda sanirim.",fire,URGENT,0,meaningful,,,,,,1.6
fire_nu_tr_0293,fire_synthetic_v1,"Arkadasim sonucta bir mum yakti yanimda, akladi ama temizledim. Alev yok. Durum stabil.",fire,NON_URGENT,0,meaningful,,,,,,1.6
fire_cr_en_0069,fire_synthetic_v1,"Fire in a weak-walled warehouse, chemicals inside!",fire,CRITICAL,1,meaningful,,,,,,1.6
fire_nu_en_0111,fire_synthetic_v1,"I don't smoke but someone in the building does, smell coming in. Not urgent.",fire,NON_URGENT,0,meaningful,,,,,,1.6
fire_ur_tr_0006,fire_synthetic_v1,"Elektrik panosu ugulduyor ve koku var, bir seyler yaniyor galiba. Kontrol altinda sanirim.",fire,URGENT,0,meaningful,,,,,,1.6
fire_cr_tr_0097,fire_synthetic_v1,"Benzin istasyonunda yangin basladi, cevreye yayilabilir! Kontrol altinda sanirim.",fire,CRITICAL,1,meaningful,,,,,,1.6
fire_ur_tr_0189,fire_synthetic_v1,"Alt katta mutfak yangini oldu duyuyoruz, belediye arandi mi bilmem. Kontrol altinda sanirim.",fire,URGENT,0,meaningful,,,,,,1.6
fire_ur_en_0087,fire_synthetic_v1,"Fire alarm ringing, cause unclear, I smell light smoke in hallway. Stable for now.",fire,URGENT,0,meaningful,,,,,,1.6
fire_nu_en_0079,fire_synthetic_v1,"Fire alarm triggering by itself, seems oversensitive. Should I call? Not urgent.",fire,NON_URGENT,0,meaningful,,,,,,1.6
fire_ur_tr_0132,fire_synthetic_v1,"Yangin alarmi calisiyor ama net sebep yok, koridorda hafif duman hissediyorum. Kontrol altinda sanirim.",fire,URGENT,0,meaningful,,,,,,1.6
fire_ur_tr_0065,fire_synthetic_v1,"Araba motorundan duman cikiyor, yanmiyor ama koku yogun. Teskilata haber vermeliyim mi?",fire,URGENT,0,meaningful,,,,,,1.6
fire_nu_en_0189,fire_synthetic_v1,"My vacuum smells a bit when running, is that normal?",fire,NON_URGENT,0,meaningful,,,,,,1.6
fire_cr_en_0027,fire_synthetic_v1,My house is on fire! Flames spreading from kitchen to living room! Please come! I'm not in a panic.,fire,CRITICAL,1,meaningful,,,,,,1.6
fire_ur_tr_0192,fire_synthetic_v1,"Yangin alarmi calisiyor ama net sebep yok, koridorda hafif duman hissediyorum. Durum stabil.",fire,URGENT,0,meaningful,,,,,,1.6
fire_ur_en_0019,fire_synthetic_v1,"Heavy chimney smoke, household is panicking. No flames. Under control I think.",fire,URGENT,0,meaningful,,,,,,1.6
fire_ur_en_0177,fire_synthetic_v1,"Fire alarm ringing, cause unclear, I smell light smoke in hallway.",fire,URGENT,0,meaningful,,,,,,1.6
fire_nu_tr_0059,fire_synthetic_v1,"Yangin alarmi yanlislikla calisiyor, hassas galiba. Yanginciyi aramali miyim? Kontrol altinda sanirim.",fire,NON_URGENT,0,meaningful,,,,,,1.6
fire_nu_tr_0287,fire_synthetic_v1,"Arabamin egzozu biraz duman yapti, servise gitmeliyim mi diye soracaktim. Acelem yok.",fire,NON_URGENT,0,meaningful,,,,,,1.6
fire_nu_tr_0241,fire_synthetic_v1,Evimizin balkonunda mangal dumani var. Komsuyu haberdar ettim. Alev yok. Teskilata haber vermeliyim mi?,fire,NON_URGENT,0,meaningful,,,,,,1.6
fire_nu_en_0190,fire_synthetic_v1,"Cooked fried food, oil splattered, tablecloth singed a bit. Cleaning. I'm not in a panic.",fire,NON_URGENT,0,meaningful,,,,,,1.6
fire_cr_tr_0095,fire_synthetic_v1,"Bina catisinda buyuk alev var, asagidaki daireler etkileniyor! Kontrol altinda sanirim.",fire,CRITICAL,1,meaningful,,,,,,1.6
fire_nu_en_0232,fire_synthetic_v1,"Tenant moving in set off some balloons, sounded like fire. No fire. Not urgent.",fire,NON_URGENT,0,meaningful,,,,,,1.6
fire_nu_en_0274,fire_synthetic_v1,"Kid was playing with a lighter toy, no real lighter, just caught a smell. Under control I think.",fire,NON_URGENT,0,meaningful,,,,,,1.6
fire_ur_tr_0072,fire_synthetic_v1,"Yangin alarmi calisiyor ama net sebep yok, koridorda hafif duman hissediyorum.",fire,URGENT,0,meaningful,,,,,,1.6
fire_ur_tr_0064,fire_synthetic_v1,"Baca dumani cok yogun, evde panik var ama alev gormedik. Kontrol altinda sanirim.",fire,URGENT,0,meaningful,,,,,,1.6
fire_ur_en_0138,fire_synthetic_v1,"Trash can fire in the lobby, small but I don't have an extinguisher. Under control I think.",fire,URGENT,0,meaningful,,,,,,1.6
fire_nu_en_0115,fire_synthetic_v1,"Ironing slightly scorched my sheet, I can toss it. No danger. Not urgent.",fire,NON_URGENT,0,meaningful,,,,,,1.6
fire_cr_tr_0039,fire_synthetic_v1,"Cocugum odada mahsur, alev kapinin onunde! Kurtarin lutfen!",fire,CRITICAL,1,meaningful,,,,,,1.6
fire_nu_tr_0173,fire_synthetic_v1,"Arkadasim sonucta bir mum yakti yanimda, akladi ama temizledim. Alev yok. Teskilata haber vermeliyim mi?",fire,NON_URGENT,0,meaningful,,,,,,1.6
fire_ur_tr_0071,fire_synthetic_v1,"Elektrikli battaniyem kokmaya basladi, fisten cektim ama yatagim sicak. Durum stabil.",fire,URGENT,0,meaningful,,,,,,1.6
fire_nu_tr_0084,fire_synthetic_v1,"Sokakta bir cop kutusunda hafif duman vardi, sondurdum su doktum. Acelem yok.",fire,NON_URGENT,0,meaningful,,,,,,1.6
fire_cr_tr_0024,fire_synthetic_v1,"Zayif duvarli depoda yangin, icinde kimyasal var! Kontrol altinda sanirim.",fire,CRITICAL,1,meaningful,,,,,,1.6
fire_ur_tr_0160,fire_synthetic_v1,"Evimden cikarken pirizde kicramagi gordum, simdi uzaktayim, birine haber verin. Durum stabil.",fire,URGENT,0,meaningful,,,,,,1.6
fire_nu_en_0020,fire_synthetic_v1,"There's light smoke from my neighbor's cigarette, can't see anything. Not urgent. Not urgent.",fire,NON_URGENT,0,meaningful,,,,,,1.6
fire_ur_tr_0030,fire_synthetic_v1,Apartmanimda duman kokusu yayildi ama alev gormedim. Kat komsumda olabilir.,fire,URGENT,0,meaningful,,,,,,1.6
fire_ur_en_0021,fire_synthetic_v1,"Electrical panel humming with a burnt smell, something's heating up.",fire,URGENT,0,meaningful,,,,,,1.6
fire_cr_tr_0036,fire_synthetic_v1,Evimde yangin var! Alevler mutfaktan salona yayiliyor! Lutfen hemen gelin! Teskilata haber vermeliyim mi?,fire,CRITICAL,1,meaningful,,,,,,1.6
fire_ur_tr_0102,fire_synthetic_v1,"Yangin alarmi calisiyor ama net sebep yok, koridorda hafif duman hissediyorum. Panik etmiyorum.",fire,URGENT,0,meaningful,,,,,,1.6
fire_nu_en_0117,fire_synthetic_v1,"I tried burning an old box in the garage but I put it out, under control. Under control I think.",fire,NON_URGENT,0,meaningful,,,,,,1.6
fire_ur_en_0165,fire_synthetic_v1,"Smoke smell spread in my building, I didn't see flames. Could be on my floor. Just informing.",fire,URGENT,0,meaningful,,,,,,1.6
fire_ur_en_0142,fire_synthetic_v1,"Washing machine smoked while running, I unplugged it. Smoke still lingers. Stable for now.",fire,URGENT,0,meaningful,,,,,,1.6
fire_nu_tr_0247,fire_synthetic_v1,"Arabamin egzozu biraz duman yapti, servise gitmeliyim mi diye soracaktim. Teskilata haber vermeliyim mi?",fire,NON_URGENT,0,meaningful,,,,,,1.6
fire_nu_en_0196,fire_synthetic_v1,Neighbor's washing machine motor smells a bit. I didn't call. Not urgent.,fire,NON_URGENT,0,meaningful,,,,,,1.6
fire_cr_en_0017,fire_synthetic_v1,"Explosion at an industrial facility, there are casualties! Just informing.",fire,CRITICAL,1,meaningful,,,,,,1.6
fire_ur_tr_0000,fire_synthetic_v1,Apartmanimda duman kokusu yayildi ama alev gormedim. Kat komsumda olabilir. Panik etmiyorum.,fire,URGENT,0,meaningful,,,,,,1.6
fire_cr_en_0015,fire_synthetic_v1,"Fire in a weak-walled warehouse, chemicals inside! Under control I think.",fire,CRITICAL,1,meaningful,,,,,,1.6
fire_nu_en_0238,fire_synthetic_v1,"AC made a zapping sound, electricity cut off on its own. No fire. I'm not in a panic.",fire,NON_URGENT,0,meaningful,,,,,,1.6
fire_ur_tr_0185,fire_synthetic_v1,"Araba motorundan duman cikiyor, yanmiyor ama koku yogun. Kontrol altinda sanirim.",fire,URGENT,0,meaningful,,,,,,1.6
fire_nu_en_0235,fire_synthetic_v1,"Ironing slightly scorched my sheet, I can toss it. No danger. I'm not in a panic.",fire,NON_URGENT,0,meaningful,,,,,,1.6
fire_nu_en_0073,fire_synthetic_v1,"Friend lit a candle next to me, blew it out. No flame now. Not urgent.",fire,NON_URGENT,0,meaningful,,,,,,1.6
fire_ur_en_0145,fire_synthetic_v1,"Left home and saw a spark at the outlet, can someone check? Stable for now.",fire,URGENT,0,meaningful,,,,,,1.6
fire_nu_tr_0089,fire_synthetic_v1,"Elektrikli supurgem biraz kokulu calisiyor, normal mi diye sormak istedim. Acelem yok.",fire,NON_URGENT,0,meaningful,,,,,,1.6
fire_nu_tr_0087,fire_synthetic_v1,"Arabamin egzozu biraz duman yapti, servise gitmeliyim mi diye soracaktim. Panik etmiyorum.",fire,NON_URGENT,0,meaningful,,,,,,1.6
fire_nu_tr_0092,fire_synthetic_v1,"Kiraci tasinirken birkac balon patlatti, sesi yangin sandim. Yangin yok. Kontrol altinda sanirim.",fire,NON_URGENT,0,meaningful,,,,,,1.6
fire_ur_en_0105,fire_synthetic_v1,"Smoke smell spread in my building, I didn't see flames. Could be on my floor. I'm not in a panic.",fire,URGENT,0,meaningful,,,,,,1.6
fire_nu_en_0074,fire_synthetic_v1,"Kid was playing with a lighter toy, no real lighter, just caught a smell. I'm not in a panic.",fire,NON_URGENT,0,meaningful,,,,,,1.6
fire_nu_en_0183,fire_synthetic_v1,"Fire alarm went off on its own, nothing here. Probably dead battery. Just informing.",fire,NON_URGENT,0,meaningful,,,,,,1.6
fire_nu_en_0150,fire_synthetic_v1,"Cooked fried food, oil splattered, tablecloth singed a bit. Cleaning. Stable for now.",fire,NON_URGENT,0,meaningful,,,,,,1.6
fire_nu_en_0227,fire_synthetic_v1,"My car exhaust made some smoke, wondering if I should see a mechanic. Not urgent.",fire,NON_URGENT,0,meaningful,,,,,,1.6
fire_ur_en_0024,fire_synthetic_v1,"Kitchen fire downstairs, not sure if fire department was called. Not urgent.",fire,URGENT,0,meaningful,,,,,,1.6
fire_cr_en_0011,fire_synthetic_v1,"Car is burning, gas tank may explode! Keep away! Not urgent.",fire,CRITICAL,1,meaningful,,,,,,1.6
fire_nu_tr_0046,fire_synthetic_v1,"Komsum odun sobasi kullaniyor, duman pencereme geliyor. Yangin yok. Teskilata haber vermeliyim mi?",fire,NON_URGENT,0,meaningful,,,,,,1.6
fire_cr_tr_0073,fire_synthetic_v1,Apartmanda buyuk yangin var! Dumanda nefes alamiyorum! Merdivenler kapali! Acelem yok.,fire,CRITICAL,1,meaningful,,,,,,1.6
fire_ur_en_0023,fire_synthetic_v1,"Neighbor's alarm is going off, no one answers the door. I'm not in a panic.",fire,URGENT,0,meaningful,,,,,,1.6
fire_ur_en_0020,fire_synthetic_v1,"Car engine is smoking, not burning but strong smell. Just informing.",fire,URGENT,0,meaningful,,,,,,1.6
fire_nu_tr_0082,fire_synthetic_v1,"Aksam ocakta tavaya az biraz yag dustu, hemen kapak kapattim. Simdi iyi. Kontrol altinda sanirim.",fire,NON_URGENT,0,meaningful,,,,,,1.6
fire_ur_tr_0180,fire_synthetic_v1,Apartmanimda duman kokusu yayildi ama alev gormedim. Kat komsumda olabilir. Teskilata haber vermeliyim mi?,fire,URGENT,0,meaningful,,,,,,1.6
fire_nu_en_0076,fire_synthetic_v1,Neighbor's washing machine motor smells a bit. I didn't call. Just informing.,fire,NON_URGENT,0,meaningful,,,,,,1.6
fire_nu_en_0158,fire_synthetic_v1,"AC made a zapping sound, electricity cut off on its own. No fire. Under control I think.",fire,NON_URGENT,0,meaningful,,,,,,1.6
fire_ur_en_0119,fire_synthetic_v1,"Saw smoke at a gas station, warning others, could become big if it's a fire. Stable for now.",fire,URGENT,0,meaningful,,,,,,1.6
fire_nu_tr_0015,fire_synthetic_v1,"Carsafim utu yaparken az yandi biraz, atabilirim. Tehlike yok. Acelem yok.",fire,NON_URGENT,0,meaningful,,,,,,1.6
fire_cr_tr_0026,fire_synthetic_v1,"Endustriyel tesiste patlama oldu, yaralilar var! Kontrol altinda sanirim.",fire,CRITICAL,1,meaningful,,,,,,1.6
fire_cr_en_0014,fire_synthetic_v1,"Huge flames on the building roof, units below affected! I'm not in a panic.",fire,CRITICAL,1,meaningful,,,,,,1.6
fire_nu_en_0155,fire_synthetic_v1,"Ironing slightly scorched my sheet, I can toss it. No danger. Just informing.",fire,NON_URGENT,0,meaningful,,,,,,1.6
fire_cr_en_0066,fire_synthetic_v1,"My child is trapped in a room, flames at the door! Save them please! Just informing.",fire,CRITICAL,1,meaningful,,,,,,1.6
fire_ur_tr_0157,fire_synthetic_v1,"Camasir makinesi cigararken duman yapti, fisten cektim. Duman hala var. Teskilata haber vermeliyim mi?",fire,URGENT,0,meaningful,,,,,,1.6
fire_nu_en_0152,fire_synthetic_v1,"Tenant moving in set off some balloons, sounded like fire. No fire. Just informing.",fire,NON_URGENT,0,meaningful,,,,,,1.6
fire_nu_tr_0289,fire_synthetic_v1,"Elektrikli supurgem biraz kokulu calisiyor, normal mi diye sormak istedim. Kontrol altinda sanirim.",fire,NON_URGENT,0,meaningful,,,,,,1.6
fire_nu_tr_0002,fire_synthetic_v1,"Aksam ocakta tavaya az biraz yag dustu, hemen kapak kapattim. Simdi iyi. Teskilata haber vermeliyim mi?",fire,NON_URGENT,0,meaningful,,,,,,1.6
fire_nu_en_0195,fire_synthetic_v1,"Ironing slightly scorched my sheet, I can toss it. No danger. Stable for now.",fire,NON_URGENT,0,meaningful,,,,,,1.6
fire_ur_tr_0125,fire_synthetic_v1,"Araba motorundan duman cikiyor, yanmiyor ama koku yogun. Panik etmiyorum.",fire,URGENT,0,meaningful,,,,,,1.6
fire_nu_en_0279,fire_synthetic_v1,"Fire alarm triggering by itself, seems oversensitive. Should I call? Stable for now.",fire,NON_URGENT,0,meaningful,,,,,,1.6
fire_cr_en_0010,fire_synthetic_v1,Big fire in the building! I can't breathe! Stairs are blocked! I'm not in a panic.,fire,CRITICAL,1,meaningful,,,,,,1.6
fire_nu_tr_0120,fire_synthetic_v1,"Komsumdan sigara kokusu geliyor, hafif duman gibi ama gorunmuyor. Acil degil. Kontrol altinda sanirim.",fire,NON_URGENT,0,meaningful,,,,,,1.6
fire_nu_tr_0095,fire_synthetic_v1,"Carsafim utu yaparken az yandi biraz, atabilirim. Tehlike yok. Panik etmiyorum.",fire,NON_URGENT,0,meaningful,,,,,,1.6
fire_ur_en_0196,fire_synthetic_v1,"Grease fire on the stove, I'm using an extinguisher. Should I call for help? I'm not in a panic.",fire,URGENT,0,meaningful,,,,,,1.6
fire_nu_tr_0294,fire_synthetic_v1,"Cocugum cakmak oyuncagi ile oynamis, cakmak yok ama kokusu bir an geldi. Panik etmiyorum.",fire,NON_URGENT,0,meaningful,,,,,,1.6
fire_nu_tr_0134,fire_synthetic_v1,"Cocugum cakmak oyuncagi ile oynamis, cakmak yok ama kokusu bir an geldi. Acelem yok.",fire,NON_URGENT,0,meaningful,,,,,,1.6
fire_cr_tr_0062,fire_synthetic_v1,"Endustriyel tesiste patlama oldu, yaralilar var! Acelem yok.",fire,CRITICAL,1,meaningful,,,,,,1.6
crime_nu_tr_0099,crime_synthetic_v1,"Kayip cocuk mahallede, genclerden biri ama tehlikede degil, evinden kactim diye duyuyorum.",crime,NON_URGENT,0,meaningful,,,,,,1.6
crime_nu_en_0262,crime_synthetic_v1,"Graffiti on the building wall, should I file a report?",crime,NON_URGENT,0,meaningful,,,,,,1.6
crime_nu_tr_0161,crime_synthetic_v1,"Sokagima yanlis park etmis bir araba var, birkac gundur duruyor.",crime,NON_URGENT,0,meaningful,,,,,,1.6
crime_nu_en_0181,crime_synthetic_v1,"A car is wrongly parked on my street, been there a few days.",crime,NON_URGENT,0,meaningful,,,,,,1.6
crime_cr_tr_0046,crime_synthetic_v1,"Cinayete tanik oldum az once, adam kacti!",crime,CRITICAL,1,meaningful,,,,,,1.6
crime_ur_en_0099,crime_synthetic_v1,"Suspicious car outside my shop, two people sitting and waiting. I'm safe with others around.",crime,URGENT,0,meaningful,,,,,,1.6
crime_nu_tr_0243,crime_synthetic_v1,"Kayip bir kopek buldum mahallede, kimsenin degil gibi. Ne yapmaliyim?",crime,NON_URGENT,0,meaningful,,,,,,1.6
crime_nu_tr_0163,crime_synthetic_v1,"Kayip bir kopek buldum mahallede, kimsenin degil gibi. Ne yapmaliyim? Yanimdakilerle guvendeyim.",crime,NON_URGENT,0,meaningful,,,,,,1.6
crime_nu_tr_0174,crime_synthetic_v1,"Esya bilmeyen birine vermis komsum, geri almak istiyor ama zor durumda. Hukuki danismanlik mi?",crime,NON_URGENT,0,meaningful,,,,,,1.6
crime_nu_tr_0288,crime_synthetic_v1,"Eve gelince kapi aralik buldum, icerde bir sey eksik degil ama tutunmali miyim?",crime,NON_URGENT,0,meaningful,,,,,,1.6
